Ref,Val,Package,PosX,PosY,Rot,Side
"Q1","BC847BS","SOT-363_SC-70-6",25.850668,269.725029,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",235.519378,31.323730,-90.000000,bottom
"Q1","BC847BS","SOT-363_SC-70-6",95.519378,211.323730,-90.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",39.850668,274.025029,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",179.850668,274.025029,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",179.519378,35.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",39.519378,95.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",249.519378,95.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",249.519378,35.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",39.519378,155.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",109.519378,35.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",39.519378,215.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",39.519378,35.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",109.519378,215.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",179.519378,215.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",109.519378,155.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",249.850668,274.025029,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",179.519378,95.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",109.850668,274.025029,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",249.519378,155.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",109.519378,95.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",179.519378,155.623730,0.000000,bottom
"Q2","NX6008NBKW","SOT-323_SC-70",249.519378,215.623730,0.000000,bottom
"R1","22k","R_0402_1005Metric",173.750668,270.625029,90.000000,bottom
"R1","22k","R_0402_1005Metric",243.419378,32.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",33.419378,32.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",173.419378,32.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",243.750668,270.625029,90.000000,bottom
"R1","22k","R_0402_1005Metric",173.419378,92.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",103.419378,32.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",103.419378,152.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",33.419378,152.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",33.419378,212.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",243.419378,92.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",243.419378,212.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",103.750668,270.625029,90.000000,bottom
"R1","22k","R_0402_1005Metric",33.419378,92.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",173.419378,152.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",243.419378,152.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",103.419378,92.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",173.419378,212.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",103.419378,212.223730,90.000000,bottom
"R1","22k","R_0402_1005Metric",33.750668,270.625029,90.000000,bottom
"R2","22k","R_0402_1005Metric",242.219378,213.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",32.219378,153.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",102.219378,213.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",242.219378,153.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",242.219378,93.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",172.219378,213.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",172.219378,153.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",172.550668,271.725029,90.000000,bottom
"R2","22k","R_0402_1005Metric",32.219378,93.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",32.219378,33.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",32.219378,213.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",102.219378,33.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",242.550668,271.725029,90.000000,bottom
"R2","22k","R_0402_1005Metric",172.219378,33.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",102.219378,153.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",32.550668,271.725029,90.000000,bottom
"R2","22k","R_0402_1005Metric",102.219378,93.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",242.219378,33.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",172.219378,93.323730,90.000000,bottom
"R2","22k","R_0402_1005Metric",102.550668,271.725029,90.000000,bottom
"R3","47k","R_0402_1005Metric",171.719378,215.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",101.719378,215.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",101.719378,155.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",242.050668,273.775029,180.000000,bottom
"R3","47k","R_0402_1005Metric",241.719378,155.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",172.050668,273.775029,180.000000,bottom
"R3","47k","R_0402_1005Metric",171.719378,35.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",101.719378,35.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",241.719378,35.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",102.050668,273.775029,180.000000,bottom
"R3","47k","R_0402_1005Metric",31.719378,35.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",31.719378,95.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",31.719378,215.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",171.719378,95.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",31.719378,155.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",241.719378,95.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",171.719378,155.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",241.719378,215.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",101.719378,95.373730,180.000000,bottom
"R3","47k","R_0402_1005Metric",32.050668,273.775029,180.000000,bottom
"R4","47k","R_0402_1005Metric",240.350668,271.525029,180.000000,bottom
"R4","47k","R_0402_1005Metric",100.019378,33.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",240.019378,93.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",30.019378,93.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",240.019378,33.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",170.350668,271.525029,180.000000,bottom
"R4","47k","R_0402_1005Metric",100.350668,271.525029,180.000000,bottom
"R4","47k","R_0402_1005Metric",240.019378,213.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",170.019378,93.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",100.019378,213.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",100.019378,93.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",100.019378,153.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",30.350668,271.525029,180.000000,bottom
"R4","47k","R_0402_1005Metric",30.019378,33.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",170.019378,33.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",240.019378,153.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",30.019378,153.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",30.019378,213.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",170.019378,153.123730,180.000000,bottom
"R4","47k","R_0402_1005Metric",170.019378,213.123730,180.000000,bottom
"R5","100k","R_0402_1005Metric",100.219378,91.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",240.219378,211.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",240.550668,269.425029,90.000000,bottom
"R5","100k","R_0402_1005Metric",100.219378,31.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",240.219378,91.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",170.219378,151.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",30.219378,211.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",100.219378,211.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",100.219378,151.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",30.219378,31.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",240.219378,31.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",170.550668,269.425029,90.000000,bottom
"R5","100k","R_0402_1005Metric",240.219378,151.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",100.550668,269.425029,90.000000,bottom
"R5","100k","R_0402_1005Metric",30.219378,151.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",170.219378,211.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",30.550668,269.425029,90.000000,bottom
"R5","100k","R_0402_1005Metric",170.219378,31.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",30.219378,91.023730,90.000000,bottom
"R5","100k","R_0402_1005Metric",170.219378,91.023730,90.000000,bottom
"R6","100k","R_0402_1005Metric",238.350668,271.525029,0.000000,bottom
